Budget_ID,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Budget_Amount,Budget_Type,Region_ID
BUD-202610-DEP-009-CC-103-CAT-009,2026,Q4,October,DEP-009,CC-103,CAT-009,39074.62,Project,REG-07
BUD-202610-DEP-009-CC-101-CAT-014,2026,Q4,October,DEP-009,CC-101,CAT-014,43412.78,Operating,REG-06
BUD-202610-DEP-009-CC-110-CAT-006,2026,Q4,October,DEP-009,CC-110,CAT-006,54170.85,Operating,REG-01
BUD-202610-DEP-009-CC-119-CAT-009,2026,Q4,October,DEP-009,CC-119,CAT-009,37722.48,Project,REG-03
BUD-202610-DEP-009-CC-109-CAT-005,2026,Q4,October,DEP-009,CC-109,CAT-005,37526.18,Project,REG-05
BUD-202610-DEP-010-CC-105-CAT-009,2026,Q4,October,DEP-010,CC-105,CAT-009,26674.88,Operating,REG-06
BUD-202610-DEP-010-CC-119-CAT-009,2026,Q4,October,DEP-010,CC-119,CAT-009,26798.16,Departmental,REG-01
BUD-202610-DEP-010-CC-104-CAT-001,2026,Q4,October,DEP-010,CC-104,CAT-001,36520.69,Capital,REG-07
BUD-202610-DEP-010-CC-109-CAT-007,2026,Q4,October,DEP-010,CC-109,CAT-007,19831.01,Operating,REG-03
BUD-202610-DEP-010-CC-113-CAT-002,2026,Q4,October,DEP-010,CC-113,CAT-002,21200.71,Departmental,REG-01
BUD-202610-DEP-010-CC-108-CAT-014,2026,Q4,October,DEP-010,CC-108,CAT-014,27045.65,Operating,REG-01
BUD-202610-DEP-010-CC-111-CAT-011,2026,Q4,October,DEP-010,CC-111,CAT-011,28824.01,Operating,REG-08
BUD-202610-DEP-010-CC-104-CAT-011,2026,Q4,October,DEP-010,CC-104,CAT-011,29276.11,Operating,REG-05
BUD-202610-DEP-010-CC-117-CAT-009,2026,Q4,October,DEP-010,CC-117,CAT-009,27943.02,Departmental,REG-01
BUD-202610-DEP-010-CC-109-CAT-005,2026,Q4,October,DEP-010,CC-109,CAT-005,21813.82,Capital,REG-03
BUD-202610-DEP-010-CC-113-CAT-005,2026,Q4,October,DEP-010,CC-113,CAT-005,25316.14,Project,REG-04
BUD-202610-DEP-010-CC-102-CAT-011,2026,Q4,October,DEP-010,CC-102,CAT-011,30427.14,Departmental,REG-03
BUD-202610-DEP-010-CC-104-CAT-002,2026,Q4,October,DEP-010,CC-104,CAT-002,21268.98,Operating,REG-02
BUD-202610-DEP-010-CC-105-CAT-002,2026,Q4,October,DEP-010,CC-105,CAT-002,19951.44,Departmental,REG-05
BUD-202610-DEP-010-CC-111-CAT-013,2026,Q4,October,DEP-010,CC-111,CAT-013,35545.71,Operating,REG-04
BUD-202610-DEP-010-CC-101-CAT-011,2026,Q4,October,DEP-010,CC-101,CAT-011,31429.76,Departmental,REG-05
BUD-202610-DEP-010-CC-101-CAT-002,2026,Q4,October,DEP-010,CC-101,CAT-002,21276.36,Operating,REG-01
BUD-202610-DEP-010-CC-110-CAT-013,2026,Q4,October,DEP-010,CC-110,CAT-013,30860.82,Operating,REG-04
BUD-202610-DEP-010-CC-111-CAT-015,2026,Q4,October,DEP-010,CC-111,CAT-015,28788.56,Operating,REG-04
BUD-202610-DEP-010-CC-110-CAT-004,2026,Q4,October,DEP-010,CC-110,CAT-004,37348.23,Capital,REG-06
BUD-202610-DEP-010-CC-104-CAT-007,2026,Q4,October,DEP-010,CC-104,CAT-007,18483.07,Operating,REG-02
BUD-202610-DEP-010-CC-113-CAT-005,2026,Q4,October,DEP-010,CC-113,CAT-005,25348.8,Operating,REG-08
BUD-202610-DEP-010-CC-114-CAT-004,2026,Q4,October,DEP-010,CC-114,CAT-004,36692.89,Operating,REG-02
BUD-202610-DEP-010-CC-112-CAT-009,2026,Q4,October,DEP-010,CC-112,CAT-009,23771.75,Operating,REG-03
BUD-202610-DEP-010-CC-102-CAT-007,2026,Q4,October,DEP-010,CC-102,CAT-007,16557.63,Operating,REG-07
BUD-202610-DEP-010-CC-113-CAT-009,2026,Q4,October,DEP-010,CC-113,CAT-009,23687.67,Operating,REG-03
BUD-202610-DEP-010-CC-113-CAT-014,2026,Q4,October,DEP-010,CC-113,CAT-014,24572.09,Operating,REG-02
BUD-202610-DEP-010-CC-112-CAT-011,2026,Q4,October,DEP-010,CC-112,CAT-011,31502.44,Project,REG-01
BUD-202610-DEP-010-CC-101-CAT-010,2026,Q4,October,DEP-010,CC-101,CAT-010,21488.93,Project,REG-03
BUD-202610-DEP-010-CC-111-CAT-009,2026,Q4,October,DEP-010,CC-111,CAT-009,26221.18,Operating,REG-06
BUD-202610-DEP-010-CC-109-CAT-013,2026,Q4,October,DEP-010,CC-109,CAT-013,36197.6,Project,REG-01
BUD-202610-DEP-010-CC-114-CAT-006,2026,Q4,October,DEP-010,CC-114,CAT-006,29363.97,Departmental,REG-08
BUD-202610-DEP-010-CC-115-CAT-005,2026,Q4,October,DEP-010,CC-115,CAT-005,27230.63,Operating,REG-07
BUD-202610-DEP-010-CC-118-CAT-009,2026,Q4,October,DEP-010,CC-118,CAT-009,27564.58,Project,REG-07
BUD-202610-DEP-010-CC-107-CAT-006,2026,Q4,October,DEP-010,CC-107,CAT-006,31847.37,Operating,REG-01
BUD-202610-DEP-010-CC-115-CAT-012,2026,Q4,October,DEP-010,CC-115,CAT-012,21962.87,Departmental,REG-05
BUD-202610-DEP-010-CC-109-CAT-009,2026,Q4,October,DEP-010,CC-109,CAT-009,24765.83,Operating,REG-07
BUD-202610-DEP-010-CC-115-CAT-007,2026,Q4,October,DEP-010,CC-115,CAT-007,17511.51,Operating,REG-06
BUD-202610-DEP-010-CC-108-CAT-006,2026,Q4,October,DEP-010,CC-108,CAT-006,30335.32,Operating,REG-01
BUD-202610-DEP-010-CC-101-CAT-013,2026,Q4,October,DEP-010,CC-101,CAT-013,36021.83,Operating,REG-02
BUD-202610-DEP-010-CC-120-CAT-013,2026,Q4,October,DEP-010,CC-120,CAT-013,31856.98,Operating,REG-04
BUD-202610-DEP-010-CC-118-CAT-003,2026,Q4,October,DEP-010,CC-118,CAT-003,27340.41,Departmental,REG-07
BUD-202609-DEP-001-CC-119-CAT-006,2026,Q3,September,DEP-001,CC-119,CAT-006,33014.63,Capital,REG-04
BUD-202609-DEP-001-CC-106-CAT-008,2026,Q3,September,DEP-001,CC-106,CAT-008,47646.69,Project,REG-02
BUD-202609-DEP-001-CC-106-CAT-008,2026,Q3,September,DEP-001,CC-106,CAT-008,44834.56,Project,REG-08
BUD-202609-DEP-001-CC-107-CAT-007,2026,Q3,September,DEP-001,CC-107,CAT-007,22950.45,Departmental,REG-01
BUD-202609-DEP-001-CC-103-CAT-009,2026,Q3,September,DEP-001,CC-103,CAT-009,27923.87,Project,REG-08
BUD-202609-DEP-001-CC-106-CAT-010,2026,Q3,September,DEP-001,CC-106,CAT-010,27150.79,Operating,REG-04
BUD-202609-DEP-001-CC-107-CAT-015,2026,Q3,September,DEP-001,CC-107,CAT-015,32072.86,Operating,REG-01
BUD-202609-DEP-001-CC-105-CAT-014,2026,Q3,September,DEP-001,CC-105,CAT-014,31259.25,Departmental,REG-05
BUD-202609-DEP-001-CC-104-CAT-014,2026,Q3,September,DEP-001,CC-104,CAT-014,33494.56,Project,REG-02
BUD-202609-DEP-001-CC-115-CAT-011,2026,Q3,September,DEP-001,CC-115,CAT-011,37022.05,Project,REG-05
BUD-202609-DEP-001-CC-104-CAT-001,2026,Q3,September,DEP-001,CC-104,CAT-001,43380.47,Operating,REG-02
BUD-202609-DEP-001-CC-103-CAT-002,2026,Q3,September,DEP-001,CC-103,CAT-002,22762.78,Departmental,REG-01
BUD-202609-DEP-001-CC-108-CAT-004,2026,Q3,September,DEP-001,CC-108,CAT-004,46955.65,Operating,REG-01
BUD-202609-DEP-001-CC-113-CAT-009,2026,Q3,September,DEP-001,CC-113,CAT-009,26507.42,Operating,REG-03
BUD-202609-DEP-001-CC-114-CAT-015,2026,Q3,September,DEP-001,CC-114,CAT-015,35980.23,Operating,REG-01
BUD-202609-DEP-001-CC-111-CAT-002,2026,Q3,September,DEP-001,CC-111,CAT-002,22078.36,Departmental,REG-07
BUD-202609-DEP-001-CC-117-CAT-006,2026,Q3,September,DEP-001,CC-117,CAT-006,41129.63,Operating,REG-06
BUD-202609-DEP-001-CC-119-CAT-014,2026,Q3,September,DEP-001,CC-119,CAT-014,30377.2,Project,REG-07
BUD-202609-DEP-001-CC-101-CAT-006,2026,Q3,September,DEP-001,CC-101,CAT-006,32683.12,Operating,REG-07
BUD-202609-DEP-001-CC-107-CAT-006,2026,Q3,September,DEP-001,CC-107,CAT-006,36974.02,Operating,REG-06
BUD-202609-DEP-001-CC-105-CAT-001,2026,Q3,September,DEP-001,CC-105,CAT-001,38138.16,Operating,REG-06
BUD-202609-DEP-001-CC-107-CAT-003,2026,Q3,September,DEP-001,CC-107,CAT-003,31330.41,Operating,REG-03
BUD-202609-DEP-001-CC-106-CAT-011,2026,Q3,September,DEP-001,CC-106,CAT-011,32687.36,Operating,REG-08
BUD-202609-DEP-001-CC-118-CAT-009,2026,Q3,September,DEP-001,CC-118,CAT-009,29095.11,Operating,REG-07
BUD-202609-DEP-001-CC-112-CAT-003,2026,Q3,September,DEP-001,CC-112,CAT-003,33746.05,Departmental,REG-04
BUD-202609-DEP-001-CC-105-CAT-005,2026,Q3,September,DEP-001,CC-105,CAT-005,24809.76,Capital,REG-01
BUD-202609-DEP-001-CC-107-CAT-008,2026,Q3,September,DEP-001,CC-107,CAT-008,44415.48,Operating,REG-03
BUD-202609-DEP-001-CC-116-CAT-003,2026,Q3,September,DEP-001,CC-116,CAT-003,28820.99,Departmental,REG-07
BUD-202609-DEP-001-CC-107-CAT-004,2026,Q3,September,DEP-001,CC-107,CAT-004,45214.41,Operating,REG-01
BUD-202609-DEP-001-CC-101-CAT-007,2026,Q3,September,DEP-001,CC-101,CAT-007,22522.08,Departmental,REG-01
BUD-202609-DEP-001-CC-116-CAT-013,2026,Q3,September,DEP-001,CC-116,CAT-013,33733.62,Capital,REG-03
BUD-202609-DEP-001-CC-108-CAT-013,2026,Q3,September,DEP-001,CC-108,CAT-013,38206.77,Operating,REG-08
BUD-202609-DEP-001-CC-104-CAT-011,2026,Q3,September,DEP-001,CC-104,CAT-011,32272.83,Operating,REG-06
BUD-202609-DEP-001-CC-117-CAT-008,2026,Q3,September,DEP-001,CC-117,CAT-008,47602.7,Operating,REG-07
BUD-202609-DEP-001-CC-114-CAT-009,2026,Q3,September,DEP-001,CC-114,CAT-009,32755.27,Operating,REG-02
BUD-202609-DEP-002-CC-101-CAT-008,2026,Q3,September,DEP-002,CC-101,CAT-008,28738.67,Operating,REG-08
BUD-202609-DEP-002-CC-113-CAT-007,2026,Q3,September,DEP-002,CC-113,CAT-007,16188.49,Operating,REG-07
BUD-202609-DEP-002-CC-107-CAT-013,2026,Q3,September,DEP-002,CC-107,CAT-013,26556.58,Departmental,REG-07
BUD-202609-DEP-002-CC-107-CAT-004,2026,Q3,September,DEP-002,CC-107,CAT-004,31086.12,Operating,REG-06
BUD-202609-DEP-002-CC-115-CAT-003,2026,Q3,September,DEP-002,CC-115,CAT-003,25270.96,Capital,REG-07
BUD-202609-DEP-002-CC-111-CAT-001,2026,Q3,September,DEP-002,CC-111,CAT-001,29890.29,Project,REG-01
BUD-202609-DEP-002-CC-117-CAT-015,2026,Q3,September,DEP-002,CC-117,CAT-015,25685.54,Capital,REG-07
BUD-202609-DEP-002-CC-112-CAT-004,2026,Q3,September,DEP-002,CC-112,CAT-004,34326.24,Operating,REG-08
BUD-202609-DEP-002-CC-113-CAT-008,2026,Q3,September,DEP-002,CC-113,CAT-008,29892.54,Departmental,REG-06
BUD-202609-DEP-002-CC-101-CAT-003,2026,Q3,September,DEP-002,CC-101,CAT-003,21620.9,Capital,REG-07
BUD-202609-DEP-002-CC-120-CAT-015,2026,Q3,September,DEP-002,CC-120,CAT-015,22893.32,Operating,REG-08
BUD-202609-DEP-002-CC-117-CAT-007,2026,Q3,September,DEP-002,CC-117,CAT-007,13334.71,Operating,REG-04
BUD-202609-DEP-002-CC-109-CAT-010,2026,Q3,September,DEP-002,CC-109,CAT-010,18290.49,Operating,REG-06
BUD-202609-DEP-002-CC-111-CAT-009,2026,Q3,September,DEP-002,CC-111,CAT-009,22980.16,Project,REG-04
BUD-202609-DEP-002-CC-112-CAT-011,2026,Q3,September,DEP-002,CC-112,CAT-011,26565.72,Operating,REG-03
BUD-202609-DEP-002-CC-115-CAT-001,2026,Q3,September,DEP-002,CC-115,CAT-001,31131.11,Project,REG-04
BUD-202609-DEP-002-CC-112-CAT-013,2026,Q3,September,DEP-002,CC-112,CAT-013,29190.69,Departmental,REG-08
BUD-202609-DEP-002-CC-109-CAT-011,2026,Q3,September,DEP-002,CC-109,CAT-011,23997.78,Operating,REG-01
BUD-202609-DEP-002-CC-114-CAT-006,2026,Q3,September,DEP-002,CC-114,CAT-006,23660.41,Project,REG-02
BUD-202609-DEP-002-CC-120-CAT-001,2026,Q3,September,DEP-002,CC-120,CAT-001,29982.23,Departmental,REG-02
BUD-202609-DEP-002-CC-117-CAT-004,2026,Q3,September,DEP-002,CC-117,CAT-004,31515.57,Departmental,REG-08
BUD-202609-DEP-002-CC-111-CAT-014,2026,Q3,September,DEP-002,CC-111,CAT-014,20153.84,Capital,REG-02
BUD-202609-DEP-002-CC-118-CAT-008,2026,Q3,September,DEP-002,CC-118,CAT-008,32046.52,Departmental,REG-07
BUD-202609-DEP-002-CC-117-CAT-008,2026,Q3,September,DEP-002,CC-117,CAT-008,32075.8,Operating,REG-04
BUD-202609-DEP-002-CC-119-CAT-005,2026,Q3,September,DEP-002,CC-119,CAT-005,19665.99,Departmental,REG-06
BUD-202609-DEP-002-CC-101-CAT-007,2026,Q3,September,DEP-002,CC-101,CAT-007,13684.61,Operating,REG-06
BUD-202609-DEP-002-CC-118-CAT-012,2026,Q3,September,DEP-002,CC-118,CAT-012,19360.59,Project,REG-04
BUD-202609-DEP-002-CC-119-CAT-008,2026,Q3,September,DEP-002,CC-119,CAT-008,29783.73,Capital,REG-01
BUD-202609-DEP-002-CC-117-CAT-007,2026,Q3,September,DEP-002,CC-117,CAT-007,13383.43,Operating,REG-05
BUD-202609-DEP-002-CC-108-CAT-010,2026,Q3,September,DEP-002,CC-108,CAT-010,16849.5,Departmental,REG-08
BUD-202609-DEP-002-CC-115-CAT-004,2026,Q3,September,DEP-002,CC-115,CAT-004,35255.26,Departmental,REG-06
BUD-202609-DEP-002-CC-108-CAT-005,2026,Q3,September,DEP-002,CC-108,CAT-005,20675.15,Operating,REG-05
BUD-202609-DEP-002-CC-108-CAT-009,2026,Q3,September,DEP-002,CC-108,CAT-009,22994.79,Departmental,REG-05
BUD-202609-DEP-002-CC-111-CAT-014,2026,Q3,September,DEP-002,CC-111,CAT-014,21643.21,Operating,REG-01
BUD-202609-DEP-002-CC-117-CAT-001,2026,Q3,September,DEP-002,CC-117,CAT-001,28230.5,Operating,REG-01
BUD-202609-DEP-002-CC-109-CAT-012,2026,Q3,September,DEP-002,CC-109,CAT-012,16364.8,Departmental,REG-06
BUD-202609-DEP-002-CC-111-CAT-014,2026,Q3,September,DEP-002,CC-111,CAT-014,24153.1,Project,REG-02
BUD-202609-DEP-002-CC-117-CAT-015,2026,Q3,September,DEP-002,CC-117,CAT-015,22910.66,Capital,REG-07
BUD-202609-DEP-002-CC-119-CAT-012,2026,Q3,September,DEP-002,CC-119,CAT-012,18332.45,Operating,REG-07
BUD-202609-DEP-002-CC-108-CAT-002,2026,Q3,September,DEP-002,CC-108,CAT-002,15039.29,Operating,REG-02
BUD-202609-DEP-002-CC-102-CAT-005,2026,Q3,September,DEP-002,CC-102,CAT-005,18989.61,Project,REG-05
BUD-202609-DEP-002-CC-101-CAT-002,2026,Q3,September,DEP-002,CC-101,CAT-002,16889.22,Departmental,REG-03
BUD-202609-DEP-002-CC-115-CAT-012,2026,Q3,September,DEP-002,CC-115,CAT-012,16195.46,Capital,REG-01
BUD-202609-DEP-002-CC-105-CAT-008,2026,Q3,September,DEP-002,CC-105,CAT-008,29597.49,Capital,REG-05
BUD-202609-DEP-002-CC-104-CAT-003,2026,Q3,September,DEP-002,CC-104,CAT-003,21073.72,Operating,REG-05
BUD-202609-DEP-002-CC-105-CAT-005,2026,Q3,September,DEP-002,CC-105,CAT-005,18609.59,Capital,REG-04
BUD-202609-DEP-002-CC-113-CAT-011,2026,Q3,September,DEP-002,CC-113,CAT-011,27363.68,Operating,REG-08
BUD-202609-DEP-002-CC-115-CAT-009,2026,Q3,September,DEP-002,CC-115,CAT-009,21547.06,Capital,REG-07
BUD-202609-DEP-002-CC-113-CAT-014,2026,Q3,September,DEP-002,CC-113,CAT-014,20189.69,Operating,REG-08
BUD-202609-DEP-002-CC-111-CAT-013,2026,Q3,September,DEP-002,CC-111,CAT-013,25824.54,Capital,REG-01
BUD-202609-DEP-002-CC-107-CAT-005,2026,Q3,September,DEP-002,CC-107,CAT-005,21282.39,Operating,REG-05
BUD-202609-DEP-002-CC-104-CAT-004,2026,Q3,September,DEP-002,CC-104,CAT-004,32528.16,Operating,REG-05
BUD-202609-DEP-002-CC-117-CAT-003,2026,Q3,September,DEP-002,CC-117,CAT-003,22604.32,Capital,REG-05
BUD-202609-DEP-003-CC-112-CAT-013,2026,Q3,September,DEP-003,CC-112,CAT-013,46081.85,Project,REG-07
BUD-202609-DEP-003-CC-107-CAT-010,2026,Q3,September,DEP-003,CC-107,CAT-010,31428.91,Project,REG-07
BUD-202609-DEP-003-CC-119-CAT-011,2026,Q3,September,DEP-003,CC-119,CAT-011,40853.37,Project,REG-04
BUD-202609-DEP-003-CC-109-CAT-004,2026,Q3,September,DEP-003,CC-109,CAT-004,53663.59,Departmental,REG-06
BUD-202609-DEP-003-CC-105-CAT-014,2026,Q3,September,DEP-003,CC-105,CAT-014,33886.97,Operating,REG-05
BUD-202609-DEP-003-CC-119-CAT-002,2026,Q3,September,DEP-003,CC-119,CAT-002,25836.25,Departmental,REG-07
BUD-202609-DEP-003-CC-107-CAT-006,2026,Q3,September,DEP-003,CC-107,CAT-006,42608.63,Operating,REG-02
BUD-202609-DEP-003-CC-103-CAT-001,2026,Q3,September,DEP-003,CC-103,CAT-001,51769.66,Departmental,REG-08
BUD-202609-DEP-003-CC-103-CAT-009,2026,Q3,September,DEP-003,CC-103,CAT-009,34336.85,Operating,REG-03
BUD-202609-DEP-003-CC-109-CAT-007,2026,Q3,September,DEP-003,CC-109,CAT-007,24593.68,Capital,REG-02
BUD-202609-DEP-003-CC-110-CAT-014,2026,Q3,September,DEP-003,CC-110,CAT-014,32408.33,Operating,REG-04
BUD-202609-DEP-003-CC-112-CAT-009,2026,Q3,September,DEP-003,CC-112,CAT-009,35265.42,Operating,REG-01
BUD-202609-DEP-003-CC-118-CAT-004,2026,Q3,September,DEP-003,CC-118,CAT-004,50393.07,Project,REG-06
BUD-202609-DEP-003-CC-101-CAT-002,2026,Q3,September,DEP-003,CC-101,CAT-002,26531.62,Operating,REG-03
BUD-202609-DEP-003-CC-113-CAT-006,2026,Q3,September,DEP-003,CC-113,CAT-006,38222.68,Departmental,REG-04
BUD-202609-DEP-003-CC-119-CAT-001,2026,Q3,September,DEP-003,CC-119,CAT-001,42331.93,Operating,REG-01
BUD-202609-DEP-003-CC-114-CAT-001,2026,Q3,September,DEP-003,CC-114,CAT-001,46688.81,Operating,REG-04
BUD-202609-DEP-003-CC-104-CAT-008,2026,Q3,September,DEP-003,CC-104,CAT-008,50727.31,Departmental,REG-03
BUD-202609-DEP-003-CC-102-CAT-003,2026,Q3,September,DEP-003,CC-102,CAT-003,33756.93,Operating,REG-04
BUD-202609-DEP-003-CC-101-CAT-004,2026,Q3,September,DEP-003,CC-101,CAT-004,50815.57,Operating,REG-01
BUD-202609-DEP-003-CC-102-CAT-012,2026,Q3,September,DEP-003,CC-102,CAT-012,31499.77,Departmental,REG-06
BUD-202609-DEP-003-CC-120-CAT-005,2026,Q3,September,DEP-003,CC-120,CAT-005,30785.34,Project,REG-06
BUD-202609-DEP-003-CC-109-CAT-003,2026,Q3,September,DEP-003,CC-109,CAT-003,40756.67,Departmental,REG-08
BUD-202609-DEP-003-CC-118-CAT-011,2026,Q3,September,DEP-003,CC-118,CAT-011,45338.54,Operating,REG-07
BUD-202609-DEP-003-CC-120-CAT-006,2026,Q3,September,DEP-003,CC-120,CAT-006,45873.13,Operating,REG-03
BUD-202609-DEP-003-CC-101-CAT-008,2026,Q3,September,DEP-003,CC-101,CAT-008,52431.98,Operating,REG-04
BUD-202609-DEP-003-CC-118-CAT-013,2026,Q3,September,DEP-003,CC-118,CAT-013,47712.15,Departmental,REG-08
BUD-202609-DEP-003-CC-105-CAT-001,2026,Q3,September,DEP-003,CC-105,CAT-001,46693.34,Project,REG-04
BUD-202609-DEP-003-CC-102-CAT-014,2026,Q3,September,DEP-003,CC-102,CAT-014,35621.88,Operating,REG-02
BUD-202609-DEP-003-CC-105-CAT-009,2026,Q3,September,DEP-003,CC-105,CAT-009,30720.51,Departmental,REG-06
BUD-202609-DEP-003-CC-101-CAT-015,2026,Q3,September,DEP-003,CC-101,CAT-015,35550.96,Operating,REG-07
BUD-202609-DEP-003-CC-105-CAT-003,2026,Q3,September,DEP-003,CC-105,CAT-003,35938.65,Operating,REG-07
BUD-202609-DEP-003-CC-117-CAT-001,2026,Q3,September,DEP-003,CC-117,CAT-001,46283.83,Operating,REG-03
BUD-202609-DEP-004-CC-103-CAT-013,2026,Q3,September,DEP-004,CC-103,CAT-013,33417.84,Operating,REG-01
BUD-202609-DEP-004-CC-102-CAT-011,2026,Q3,September,DEP-004,CC-102,CAT-011,25338.23,Capital,REG-05
BUD-202609-DEP-004-CC-107-CAT-003,2026,Q3,September,DEP-004,CC-107,CAT-003,24606.71,Capital,REG-02
BUD-202609-DEP-004-CC-106-CAT-009,2026,Q3,September,DEP-004,CC-106,CAT-009,21345.43,Departmental,REG-08
BUD-202609-DEP-004-CC-110-CAT-001,2026,Q3,September,DEP-004,CC-110,CAT-001,28896.83,Operating,REG-01
BUD-202609-DEP-004-CC-101-CAT-010,2026,Q3,September,DEP-004,CC-101,CAT-010,22962.65,Operating,REG-08
BUD-202609-DEP-004-CC-106-CAT-013,2026,Q3,September,DEP-004,CC-106,CAT-013,31352.37,Departmental,REG-08
BUD-202609-DEP-004-CC-104-CAT-005,2026,Q3,September,DEP-004,CC-104,CAT-005,22242.71,Capital,REG-06
BUD-202609-DEP-004-CC-119-CAT-005,2026,Q3,September,DEP-004,CC-119,CAT-005,20018.77,Departmental,REG-04
BUD-202609-DEP-004-CC-120-CAT-015,2026,Q3,September,DEP-004,CC-120,CAT-015,29204.98,Operating,REG-01
BUD-202609-DEP-004-CC-117-CAT-015,2026,Q3,September,DEP-004,CC-117,CAT-015,27333.21,Departmental,REG-03
BUD-202609-DEP-004-CC-103-CAT-015,2026,Q3,September,DEP-004,CC-103,CAT-015,29911.71,Project,REG-05
BUD-202609-DEP-004-CC-110-CAT-006,2026,Q3,September,DEP-004,CC-110,CAT-006,27262.15,Operating,REG-06
BUD-202609-DEP-004-CC-116-CAT-005,2026,Q3,September,DEP-004,CC-116,CAT-005,19593.83,Operating,REG-04
BUD-202609-DEP-004-CC-118-CAT-015,2026,Q3,September,DEP-004,CC-118,CAT-015,29077.96,Capital,REG-03
BUD-202609-DEP-004-CC-103-CAT-005,2026,Q3,September,DEP-004,CC-103,CAT-005,22832.86,Capital,REG-06
BUD-202609-DEP-004-CC-114-CAT-004,2026,Q3,September,DEP-004,CC-114,CAT-004,34413.0,Departmental,REG-06
BUD-202609-DEP-004-CC-102-CAT-015,2026,Q3,September,DEP-004,CC-102,CAT-015,26900.27,Departmental,REG-06
BUD-202609-DEP-004-CC-105-CAT-011,2026,Q3,September,DEP-004,CC-105,CAT-011,28562.1,Capital,REG-02
BUD-202609-DEP-004-CC-103-CAT-005,2026,Q3,September,DEP-004,CC-103,CAT-005,19671.06,Project,REG-03
BUD-202609-DEP-004-CC-115-CAT-003,2026,Q3,September,DEP-004,CC-115,CAT-003,23567.66,Operating,REG-06
BUD-202609-DEP-004-CC-108-CAT-001,2026,Q3,September,DEP-004,CC-108,CAT-001,32666.18,Project,REG-04
BUD-202609-DEP-004-CC-120-CAT-013,2026,Q3,September,DEP-004,CC-120,CAT-013,28575.55,Operating,REG-01
BUD-202609-DEP-004-CC-103-CAT-012,2026,Q3,September,DEP-004,CC-103,CAT-012,20496.02,Operating,REG-07
BUD-202609-DEP-004-CC-107-CAT-015,2026,Q3,September,DEP-004,CC-107,CAT-015,25329.59,Operating,REG-05
BUD-202609-DEP-004-CC-116-CAT-013,2026,Q3,September,DEP-004,CC-116,CAT-013,29182.6,Departmental,REG-03
BUD-202609-DEP-004-CC-114-CAT-012,2026,Q3,September,DEP-004,CC-114,CAT-012,18869.76,Operating,REG-03
BUD-202609-DEP-004-CC-108-CAT-003,2026,Q3,September,DEP-004,CC-108,CAT-003,28434.56,Operating,REG-08
BUD-202609-DEP-004-CC-103-CAT-007,2026,Q3,September,DEP-004,CC-103,CAT-007,14920.42,Operating,REG-02
BUD-202609-DEP-004-CC-108-CAT-011,2026,Q3,September,DEP-004,CC-108,CAT-011,29793.23,Capital,REG-06
BUD-202609-DEP-004-CC-107-CAT-004,2026,Q3,September,DEP-004,CC-107,CAT-004,37132.39,Operating,REG-07
BUD-202609-DEP-004-CC-118-CAT-014,2026,Q3,September,DEP-004,CC-118,CAT-014,22615.46,Departmental,REG-03
BUD-202609-DEP-004-CC-106-CAT-009,2026,Q3,September,DEP-004,CC-106,CAT-009,25108.11,Project,REG-02
BUD-202609-DEP-004-CC-120-CAT-015,2026,Q3,September,DEP-004,CC-120,CAT-015,27344.68,Operating,REG-04
BUD-202609-DEP-004-CC-114-CAT-007,2026,Q3,September,DEP-004,CC-114,CAT-007,17440.86,Project,REG-08
BUD-202609-DEP-004-CC-101-CAT-004,2026,Q3,September,DEP-004,CC-101,CAT-004,40722.72,Operating,REG-02
BUD-202609-DEP-004-CC-115-CAT-001,2026,Q3,September,DEP-004,CC-115,CAT-001,29006.18,Operating,REG-02
BUD-202609-DEP-004-CC-101-CAT-014,2026,Q3,September,DEP-004,CC-101,CAT-014,26140.19,Project,REG-04
BUD-202609-DEP-004-CC-107-CAT-002,2026,Q3,September,DEP-004,CC-107,CAT-002,18841.89,Operating,REG-04
BUD-202609-DEP-004-CC-102-CAT-006,2026,Q3,September,DEP-004,CC-102,CAT-006,27729.1,Operating,REG-03
BUD-202609-DEP-004-CC-106-CAT-003,2026,Q3,September,DEP-004,CC-106,CAT-003,28197.2,Project,REG-01
BUD-202609-DEP-004-CC-116-CAT-009,2026,Q3,September,DEP-004,CC-116,CAT-009,23658.84,Operating,REG-02
BUD-202609-DEP-004-CC-109-CAT-015,2026,Q3,September,DEP-004,CC-109,CAT-015,28362.93,Operating,REG-02
BUD-202609-DEP-004-CC-102-CAT-011,2026,Q3,September,DEP-004,CC-102,CAT-011,25101.07,Operating,REG-05
BUD-202609-DEP-004-CC-116-CAT-011,2026,Q3,September,DEP-004,CC-116,CAT-011,29388.64,Capital,REG-05
BUD-202609-DEP-004-CC-111-CAT-007,2026,Q3,September,DEP-004,CC-111,CAT-007,17392.31,Departmental,REG-03
BUD-202609-DEP-004-CC-116-CAT-010,2026,Q3,September,DEP-004,CC-116,CAT-010,20520.8,Capital,REG-02
BUD-202609-DEP-004-CC-105-CAT-010,2026,Q3,September,DEP-004,CC-105,CAT-010,18439.05,Departmental,REG-01
BUD-202609-DEP-004-CC-116-CAT-010,2026,Q3,September,DEP-004,CC-116,CAT-010,20793.75,Project,REG-08
