Expense_ID,Date,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Subcategory_ID,Vendor_ID,Description,Budget_ID,Amount,Payment_Status,Region_ID
EXP-032051,2026-12-19,2026,Q4,December,DEP-007,CC-117,CAT-007,SUB-035,VEN-0098,Facility expense,BUD-005394,4995.33,Paid,REG-08
EXP-032489,2026-12-19,2026,Q4,December,DEP-007,CC-106,CAT-004,SUB-038,VEN-0004,Insurance expense,BUD-002837,2696.61,Approved,REG-03
EXP-034075,2026-12-19,2026,Q4,December,DEP-009,CC-115,CAT-011,SUB-031,VEN-0056,Transportation,BUD-001745,32963.38,Pending,REG-05
EXP-034987,2026-12-19,2026,Q4,December,DEP-002,CC-107,CAT-001,SUB-033,VEN-0089,Office supplies,BUD-000557,3658.82,Pending,REG-06
EXP-035419,2026-12-19,2026,Q4,December,DEP-010,CC-110,CAT-014,SUB-035,VEN-0004,Employee training,BUD-005420,1964.41,Paid,REG-06
EXP-036609,2026-12-19,2026,Q4,December,DEP-001,CC-114,CAT-011,SUB-008,VEN-0055,Employee training,BUD-003989,4910.58,Approved,REG-04
EXP-036804,2026-12-19,2026,Q4,December,DEP-002,CC-102,CAT-002,SUB-019,VEN-0097,Transportation,BUD-007252,2495.09,Paid,REG-03
EXP-036813,2026-12-19,2026,Q4,December,DEP-005,CC-103,CAT-013,SUB-040,VEN-0008,Employee training,BUD-004774,1550.53,Approved,REG-02
EXP-038452,2026-12-19,2026,Q4,December,DEP-002,CC-115,CAT-007,SUB-014,VEN-0041,Maintenance service,BUD-008625,6334.85,Paid,REG-02
EXP-039519,2026-12-19,2026,Q4,December,DEP-007,CC-110,CAT-013,SUB-025,VEN-0034,Cloud services,BUD-006111,2048.06,Rejected,REG-04
EXP-039755,2026-12-19,2026,Q4,December,DEP-004,CC-103,CAT-003,SUB-018,VEN-0005,Insurance expense,BUD-003877,13524.75,Pending,REG-01
EXP-041593,2026-12-19,2026,Q4,December,DEP-010,CC-103,CAT-003,SUB-021,VEN-0078,Recruitment expense,BUD-005664,1493.5,Paid,REG-07
EXP-042897,2026-12-19,2026,Q4,December,DEP-010,CC-106,CAT-009,SUB-016,VEN-0044,Software subscription,BUD-002841,6815.26,Paid,REG-01
EXP-043237,2026-12-19,2026,Q4,December,DEP-007,CC-117,CAT-010,SUB-037,VEN-0053,Employee training,BUD-004212,9206.29,Paid,REG-02
EXP-043295,2026-12-19,2026,Q4,December,DEP-002,CC-108,CAT-001,SUB-037,VEN-0097,Insurance expense,BUD-009785,1734.2,Paid,REG-07
EXP-045695,2026-12-19,2026,Q4,December,DEP-006,CC-109,CAT-001,SUB-003,VEN-0077,Maintenance service,BUD-008777,2589.03,Paid,REG-02
EXP-046177,2026-12-19,2026,Q4,December,DEP-007,CC-119,CAT-014,SUB-035,VEN-0047,Facility expense,BUD-002636,23384.59,Rejected,REG-06
EXP-046992,2026-12-19,2026,Q4,December,DEP-003,CC-117,CAT-011,SUB-033,VEN-0019,Maintenance service,BUD-000258,21960.57,Approved,REG-02
EXP-048121,2026-12-19,2026,Q4,December,DEP-009,CC-102,CAT-003,SUB-007,VEN-0014,Professional services,BUD-000554,4534.41,Pending,REG-04
EXP-048463,2026-12-19,2026,Q4,December,DEP-002,CC-106,CAT-004,SUB-029,VEN-0069,Consulting fee,BUD-005665,34252.18,Approved,REG-07
EXP-049936,2026-12-19,2026,Q4,December,DEP-001,CC-104,CAT-006,SUB-033,VEN-0031,Recruitment expense,BUD-006441,11286.96,Paid,REG-06
EXP-000867,2026-12-20,2026,Q4,December,DEP-010,CC-102,CAT-006,SUB-014,VEN-0080,Recruitment expense,BUD-005287,1337.44,Paid,REG-02
EXP-001967,2026-12-20,2026,Q4,December,DEP-006,CC-113,CAT-001,SUB-006,VEN-0057,Employee training,BUD-006203,7423.37,Paid,REG-03
EXP-004327,2026-12-20,2026,Q4,December,DEP-003,CC-106,CAT-007,SUB-033,VEN-0069,Business travel,BUD-005127,6187.66,Pending,REG-06
EXP-004692,2026-12-20,2026,Q4,December,DEP-002,CC-106,CAT-010,SUB-004,VEN-0014,Maintenance service,BUD-006284,4971.09,Approved,REG-06
EXP-008321,2026-12-20,2026,Q4,December,DEP-007,CC-117,CAT-009,SUB-036,VEN-0081,Transportation,BUD-005606,4076.47,Rejected,REG-02
EXP-009969,2026-12-20,2026,Q4,December,DEP-005,CC-114,CAT-006,SUB-010,VEN-0005,Recruitment expense,BUD-006904,2366.99,Pending,REG-03
EXP-010060,2026-12-20,2026,Q4,December,DEP-006,CC-119,CAT-014,SUB-034,VEN-0049,Recruitment expense,BUD-006037,2245.68,Approved,REG-05
EXP-011264,2026-12-20,2026,Q4,December,DEP-002,CC-120,CAT-014,SUB-012,VEN-0052,Cloud services,BUD-001248,12144.74,Approved,REG-07
EXP-011671,2026-12-20,2026,Q4,December,DEP-001,CC-110,CAT-005,SUB-029,VEN-0090,Professional services,BUD-007428,5585.17,Paid,REG-07
EXP-011876,2026-12-20,2026,Q4,December,DEP-010,CC-120,CAT-014,SUB-010,VEN-0036,Office supplies,BUD-009482,987.25,Paid,REG-02
EXP-011989,2026-12-20,2026,Q4,December,DEP-006,CC-107,CAT-003,SUB-032,VEN-0020,Maintenance service,BUD-002112,4891.8,Paid,REG-05
EXP-012790,2026-12-20,2026,Q4,December,DEP-006,CC-109,CAT-010,SUB-021,VEN-0008,Cloud services,BUD-008429,1419.53,Pending,REG-04
EXP-012895,2026-12-20,2026,Q4,December,DEP-003,CC-108,CAT-008,SUB-032,VEN-0045,Utilities,BUD-004865,2888.51,Approved,REG-07
EXP-014306,2026-12-20,2026,Q4,December,DEP-009,CC-110,CAT-015,SUB-015,VEN-0001,Recruitment expense,BUD-009871,999.37,Pending,REG-08
EXP-014459,2026-12-20,2026,Q4,December,DEP-007,CC-106,CAT-002,SUB-013,VEN-0066,Recruitment expense,BUD-007024,1146.4,Pending,REG-06
EXP-014800,2026-12-20,2026,Q4,December,DEP-003,CC-119,CAT-013,SUB-012,VEN-0072,Transportation,BUD-007140,1884.45,Paid,REG-03
EXP-015132,2026-12-20,2026,Q4,December,DEP-009,CC-109,CAT-013,SUB-008,VEN-0025,Recruitment expense,BUD-006142,4656.48,Paid,REG-05
EXP-017242,2026-12-20,2026,Q4,December,DEP-005,CC-117,CAT-011,SUB-001,VEN-0066,Transportation,BUD-007483,4025.77,Pending,REG-02
EXP-017700,2026-12-20,2026,Q4,December,DEP-010,CC-104,CAT-006,SUB-037,VEN-0026,Office supplies,BUD-000879,4198.24,Approved,REG-06
EXP-018609,2026-12-20,2026,Q4,December,DEP-010,CC-115,CAT-001,SUB-025,VEN-0075,Transportation,BUD-009999,4760.77,Pending,REG-06
EXP-020335,2026-12-20,2026,Q4,December,DEP-002,CC-120,CAT-003,SUB-012,VEN-0006,Professional services,BUD-001234,2432.05,Pending,REG-03
EXP-020744,2026-12-20,2026,Q4,December,DEP-004,CC-112,CAT-001,SUB-032,VEN-0027,Cloud services,BUD-008217,29185.2,Paid,REG-07
EXP-022811,2026-12-20,2026,Q4,December,DEP-007,CC-109,CAT-007,SUB-026,VEN-0032,Equipment purchase,BUD-004876,7301.53,Paid,REG-06
EXP-023198,2026-12-20,2026,Q4,December,DEP-008,CC-116,CAT-008,SUB-023,VEN-0085,Employee training,BUD-000126,3683.6,Pending,REG-03
EXP-023497,2026-12-20,2026,Q4,December,DEP-003,CC-113,CAT-011,SUB-034,VEN-0062,Facility expense,BUD-001640,2398.1,Pending,REG-06
EXP-025105,2026-12-20,2026,Q4,December,DEP-007,CC-101,CAT-010,SUB-011,VEN-0085,Software subscription,BUD-006541,3573.19,Approved,REG-04
EXP-026395,2026-12-20,2026,Q4,December,DEP-001,CC-102,CAT-011,SUB-015,VEN-0087,Business travel,BUD-005911,3400.17,Approved,REG-01
EXP-027513,2026-12-20,2026,Q4,December,DEP-004,CC-102,CAT-010,SUB-006,VEN-0032,Transportation,BUD-008928,9804.18,Paid,REG-06
EXP-028243,2026-12-20,2026,Q4,December,DEP-004,CC-107,CAT-007,SUB-008,VEN-0014,Recruitment expense,BUD-001546,7639.46,Paid,REG-06
EXP-028357,2026-12-20,2026,Q4,December,DEP-006,CC-104,CAT-002,SUB-015,VEN-0022,Cloud services,BUD-009840,3359.0,Pending,REG-04
EXP-028581,2026-12-20,2026,Q4,December,DEP-005,CC-116,CAT-004,SUB-017,VEN-0032,Recruitment expense,BUD-009826,2545.81,Paid,REG-02
EXP-028798,2026-12-20,2026,Q4,December,DEP-009,CC-109,CAT-012,SUB-019,VEN-0079,Equipment purchase,BUD-007942,2070.37,Paid,REG-06
EXP-029152,2026-12-20,2026,Q4,December,DEP-005,CC-108,CAT-012,SUB-016,VEN-0044,Business travel,BUD-004130,2302.54,Approved,REG-08
EXP-029287,2026-12-20,2026,Q4,December,DEP-008,CC-104,CAT-008,SUB-022,VEN-0008,Software subscription,BUD-002557,8562.0,Paid,REG-08
EXP-029628,2026-12-20,2026,Q4,December,DEP-001,CC-107,CAT-002,SUB-034,VEN-0046,Recruitment expense,BUD-005075,2808.67,Paid,REG-08
EXP-032411,2026-12-20,2026,Q4,December,DEP-005,CC-103,CAT-001,SUB-002,VEN-0048,Recruitment expense,BUD-007483,5360.06,Approved,REG-08
EXP-032894,2026-12-20,2026,Q4,December,DEP-006,CC-114,CAT-008,SUB-026,VEN-0001,Facility expense,BUD-000058,15057.91,Paid,REG-05
EXP-033506,2026-12-20,2026,Q4,December,DEP-006,CC-109,CAT-003,SUB-033,VEN-0018,Transportation,BUD-007112,5094.28,Paid,REG-05
EXP-035405,2026-12-20,2026,Q4,December,DEP-003,CC-110,CAT-001,SUB-035,VEN-0080,Software subscription,BUD-003035,1842.46,Pending,REG-08
EXP-036380,2026-12-20,2026,Q4,December,DEP-005,CC-107,CAT-007,SUB-003,VEN-0095,Marketing expense,BUD-002023,726.93,Rejected,REG-07
EXP-037516,2026-12-20,2026,Q4,December,DEP-005,CC-114,CAT-008,SUB-018,VEN-0011,Insurance expense,BUD-002341,759.15,Paid,REG-05
EXP-037820,2026-12-20,2026,Q4,December,DEP-001,CC-114,CAT-013,SUB-017,VEN-0029,Business travel,BUD-006651,1575.77,Paid,REG-07
EXP-039288,2026-12-20,2026,Q4,December,DEP-004,CC-119,CAT-014,SUB-034,VEN-0034,Utilities,BUD-000338,1918.17,Paid,REG-06
EXP-039435,2026-12-20,2026,Q4,December,DEP-003,CC-110,CAT-010,SUB-003,VEN-0097,Facility expense,BUD-003100,1948.93,Approved,REG-08
EXP-040131,2026-12-20,2026,Q4,December,DEP-007,CC-102,CAT-014,SUB-028,VEN-0088,Cloud services,BUD-000510,2065.69,Paid,REG-03
EXP-041791,2026-12-20,2026,Q4,December,DEP-007,CC-109,CAT-005,SUB-036,VEN-0012,Business travel,BUD-004733,4923.91,Pending,REG-07
EXP-042170,2026-12-20,2026,Q4,December,DEP-004,CC-105,CAT-002,SUB-013,VEN-0050,Utilities,BUD-006281,26815.39,Paid,REG-02
EXP-042348,2026-12-20,2026,Q4,December,DEP-009,CC-109,CAT-011,SUB-009,VEN-0082,Insurance expense,BUD-000344,32937.01,Paid,REG-01
EXP-042536,2026-12-20,2026,Q4,December,DEP-006,CC-104,CAT-003,SUB-036,VEN-0098,Insurance expense,BUD-006135,3967.66,Paid,REG-05
EXP-042686,2026-12-20,2026,Q4,December,DEP-009,CC-102,CAT-004,SUB-002,VEN-0044,Cloud services,BUD-009897,4998.44,Paid,REG-06
EXP-043438,2026-12-20,2026,Q4,December,DEP-004,CC-106,CAT-001,SUB-033,VEN-0010,Office supplies,BUD-003275,2322.58,Paid,REG-07
EXP-044104,2026-12-20,2026,Q4,December,DEP-005,CC-118,CAT-009,SUB-025,VEN-0030,Facility expense,BUD-002530,46236.85,Paid,REG-05
EXP-044768,2026-12-20,2026,Q4,December,DEP-007,CC-117,CAT-005,SUB-029,VEN-0038,Facility expense,BUD-001934,2123.96,Paid,REG-02
EXP-046785,2026-12-20,2026,Q4,December,DEP-006,CC-102,CAT-006,SUB-040,VEN-0082,Insurance expense,BUD-000020,10610.67,Paid,REG-05
EXP-048572,2026-12-20,2026,Q4,December,DEP-009,CC-107,CAT-008,SUB-009,VEN-0069,Office supplies,BUD-001292,20838.72,Paid,REG-03
EXP-049951,2026-12-20,2026,Q4,December,DEP-004,CC-112,CAT-006,SUB-009,VEN-0006,Recruitment expense,BUD-006666,18195.36,Paid,REG-07
EXP-000089,2026-12-21,2026,Q4,December,DEP-001,CC-105,CAT-002,SUB-033,VEN-0020,Business travel,BUD-001067,13124.17,Approved,REG-01
EXP-000303,2026-12-21,2026,Q4,December,DEP-005,CC-106,CAT-007,SUB-037,VEN-0029,Consulting fee,BUD-008327,1251.68,Paid,REG-02
EXP-002175,2026-12-21,2026,Q4,December,DEP-010,CC-112,CAT-003,SUB-023,VEN-0069,Cloud services,BUD-002647,2446.56,Paid,REG-01
EXP-003518,2026-12-21,2026,Q4,December,DEP-001,CC-113,CAT-014,SUB-012,VEN-0074,Transportation,BUD-002735,553.13,Approved,REG-05
EXP-003803,2026-12-21,2026,Q4,December,DEP-004,CC-117,CAT-006,SUB-011,VEN-0006,Cloud services,BUD-000729,1096.72,Paid,REG-05
EXP-005044,2026-12-21,2026,Q4,December,DEP-007,CC-116,CAT-002,SUB-004,VEN-0098,Consulting fee,BUD-006126,4617.32,Paid,REG-02
EXP-005083,2026-12-21,2026,Q4,December,DEP-009,CC-115,CAT-011,SUB-036,VEN-0056,Equipment purchase,BUD-000137,1999.07,Paid,REG-02
EXP-005173,2026-12-21,2026,Q4,December,DEP-006,CC-102,CAT-010,SUB-013,VEN-0099,Maintenance service,BUD-001809,3184.99,Paid,REG-02
EXP-005251,2026-12-21,2026,Q4,December,DEP-001,CC-105,CAT-008,SUB-008,VEN-0097,Recruitment expense,BUD-008297,8147.99,Paid,REG-08
EXP-005456,2026-12-21,2026,Q4,December,DEP-002,CC-104,CAT-003,SUB-030,VEN-0014,Employee training,BUD-002882,8251.84,Rejected,REG-07
EXP-005608,2026-12-21,2026,Q4,December,DEP-005,CC-102,CAT-003,SUB-033,VEN-0023,Software subscription,BUD-001515,300.56,Paid,REG-01
EXP-005740,2026-12-21,2026,Q4,December,DEP-008,CC-107,CAT-009,SUB-004,VEN-0081,Business travel,BUD-003700,3997.5,Paid,REG-08
EXP-005947,2026-12-21,2026,Q4,December,DEP-001,CC-108,CAT-013,SUB-025,VEN-0095,Recruitment expense,BUD-004548,1450.33,Paid,REG-07
EXP-005980,2026-12-21,2026,Q4,December,DEP-004,CC-104,CAT-005,SUB-013,VEN-0069,Business travel,BUD-006495,7327.78,Paid,REG-05
EXP-006852,2026-12-21,2026,Q4,December,DEP-008,CC-109,CAT-009,SUB-005,VEN-0074,Employee training,BUD-001626,7342.84,Paid,REG-08
EXP-006892,2026-12-21,2026,Q4,December,DEP-007,CC-112,CAT-014,SUB-003,VEN-0083,Recruitment expense,BUD-000314,4786.69,Approved,REG-03
EXP-007249,2026-12-21,2026,Q4,December,DEP-005,CC-113,CAT-005,SUB-005,VEN-0052,Marketing expense,BUD-001673,23364.41,Paid,REG-01
EXP-008212,2026-12-21,2026,Q4,December,DEP-009,CC-116,CAT-012,SUB-014,VEN-0068,Equipment purchase,BUD-008592,233.75,Approved,REG-03
EXP-008429,2026-12-21,2026,Q4,December,DEP-003,CC-101,CAT-004,SUB-037,VEN-0066,Maintenance service,BUD-007082,949.03,Paid,REG-08
EXP-008443,2026-12-21,2026,Q4,December,DEP-003,CC-110,CAT-003,SUB-024,VEN-0009,Maintenance service,BUD-004020,14424.1,Paid,REG-03
EXP-010920,2026-12-21,2026,Q4,December,DEP-003,CC-102,CAT-010,SUB-034,VEN-0034,Recruitment expense,BUD-004447,15139.45,Pending,REG-05
EXP-011775,2026-12-21,2026,Q4,December,DEP-005,CC-101,CAT-002,SUB-019,VEN-0034,Equipment purchase,BUD-000751,1808.17,Pending,REG-08
EXP-012764,2026-12-21,2026,Q4,December,DEP-009,CC-107,CAT-011,SUB-036,VEN-0081,Office supplies,BUD-004768,3413.14,Pending,REG-07
EXP-013473,2026-12-21,2026,Q4,December,DEP-009,CC-115,CAT-008,SUB-005,VEN-0048,Software subscription,BUD-008394,1930.7,Paid,REG-04
EXP-013475,2026-12-21,2026,Q4,December,DEP-002,CC-120,CAT-011,SUB-036,VEN-0033,Professional services,BUD-003912,5853.45,Paid,REG-08
EXP-014924,2026-12-21,2026,Q4,December,DEP-007,CC-111,CAT-013,SUB-002,VEN-0031,Professional services,BUD-001828,10250.17,Paid,REG-07
EXP-017255,2026-12-21,2026,Q4,December,DEP-010,CC-107,CAT-001,SUB-031,VEN-0016,Marketing expense,BUD-000897,3562.88,Approved,REG-07
EXP-018433,2026-12-21,2026,Q4,December,DEP-003,CC-113,CAT-005,SUB-008,VEN-0096,Software subscription,BUD-002206,16539.51,Pending,REG-05
EXP-019190,2026-12-21,2026,Q4,December,DEP-006,CC-101,CAT-012,SUB-037,VEN-0093,Software subscription,BUD-002748,4844.95,Paid,REG-01
EXP-019695,2026-12-21,2026,Q4,December,DEP-006,CC-120,CAT-011,SUB-016,VEN-0061,Equipment purchase,BUD-002929,24581.86,Pending,REG-03
EXP-020052,2026-12-21,2026,Q4,December,DEP-005,CC-104,CAT-008,SUB-023,VEN-0050,Facility expense,BUD-007941,2189.08,Paid,REG-07
EXP-020625,2026-12-21,2026,Q4,December,DEP-007,CC-101,CAT-014,SUB-003,VEN-0100,Software subscription,BUD-008761,3018.23,Pending,REG-03
EXP-020706,2026-12-21,2026,Q4,December,DEP-007,CC-106,CAT-001,SUB-011,VEN-0042,Consulting fee,BUD-008352,2982.84,Paid,REG-08
EXP-024804,2026-12-21,2026,Q4,December,DEP-004,CC-104,CAT-011,SUB-020,VEN-0071,Marketing expense,BUD-002952,1706.8,Paid,REG-05
EXP-025704,2026-12-21,2026,Q4,December,DEP-005,CC-113,CAT-015,SUB-020,VEN-0080,Software subscription,BUD-008770,4798.17,Pending,REG-04
EXP-026316,2026-12-21,2026,Q4,December,DEP-007,CC-118,CAT-006,SUB-005,VEN-0032,Business travel,BUD-005121,4345.93,Approved,REG-03
EXP-027447,2026-12-21,2026,Q4,December,DEP-009,CC-102,CAT-005,SUB-023,VEN-0088,Recruitment expense,BUD-003864,3403.72,Pending,REG-08
EXP-027671,2026-12-21,2026,Q4,December,DEP-006,CC-110,CAT-015,SUB-023,VEN-0054,Business travel,BUD-009008,3381.62,Paid,REG-05
EXP-028403,2026-12-21,2026,Q4,December,DEP-008,CC-118,CAT-003,SUB-004,VEN-0005,Utilities,BUD-002218,1800.18,Pending,REG-01
EXP-029245,2026-12-21,2026,Q4,December,DEP-005,CC-105,CAT-008,SUB-016,VEN-0073,Equipment purchase,BUD-000888,2770.15,Paid,REG-06
EXP-029720,2026-12-21,2026,Q4,December,DEP-006,CC-120,CAT-010,SUB-007,VEN-0081,Software subscription,BUD-005590,531.94,Rejected,REG-01
EXP-030221,2026-12-21,2026,Q4,December,DEP-004,CC-107,CAT-014,SUB-014,VEN-0003,Cloud services,BUD-003059,11516.8,Paid,REG-03
EXP-030501,2026-12-21,2026,Q4,December,DEP-004,CC-112,CAT-008,SUB-034,VEN-0081,Utilities,BUD-001406,3317.96,Rejected,REG-02
EXP-031263,2026-12-21,2026,Q4,December,DEP-002,CC-118,CAT-011,SUB-011,VEN-0097,Business travel,BUD-005756,2391.4,Pending,REG-04
EXP-031392,2026-12-21,2026,Q4,December,DEP-010,CC-117,CAT-004,SUB-001,VEN-0007,Recruitment expense,BUD-009941,2101.32,Paid,REG-03
EXP-031614,2026-12-21,2026,Q4,December,DEP-002,CC-103,CAT-014,SUB-005,VEN-0038,Marketing expense,BUD-004845,3586.14,Pending,REG-07
EXP-031791,2026-12-21,2026,Q4,December,DEP-005,CC-118,CAT-005,SUB-023,VEN-0002,Marketing expense,BUD-007994,6976.62,Pending,REG-08
EXP-032426,2026-12-21,2026,Q4,December,DEP-007,CC-103,CAT-010,SUB-012,VEN-0095,Employee training,BUD-005630,1339.97,Approved,REG-02
EXP-032979,2026-12-21,2026,Q4,December,DEP-001,CC-113,CAT-010,SUB-007,VEN-0006,Professional services,BUD-000544,29284.52,Paid,REG-04
EXP-033300,2026-12-21,2026,Q4,December,DEP-003,CC-113,CAT-007,SUB-027,VEN-0072,Consulting fee,BUD-002618,3440.89,Paid,REG-03
EXP-034851,2026-12-21,2026,Q4,December,DEP-002,CC-112,CAT-010,SUB-011,VEN-0024,Facility expense,BUD-007439,7477.85,Approved,REG-05
EXP-035500,2026-12-21,2026,Q4,December,DEP-002,CC-117,CAT-009,SUB-025,VEN-0043,Professional services,BUD-009364,4726.17,Paid,REG-03
EXP-039092,2026-12-21,2026,Q4,December,DEP-009,CC-102,CAT-006,SUB-002,VEN-0021,Equipment purchase,BUD-009001,707.29,Paid,REG-03
EXP-039545,2026-12-21,2026,Q4,December,DEP-002,CC-109,CAT-015,SUB-014,VEN-0030,Cloud services,BUD-004393,4957.25,Paid,REG-03
EXP-041477,2026-12-21,2026,Q4,December,DEP-005,CC-112,CAT-002,SUB-004,VEN-0096,Consulting fee,BUD-007492,3577.6,Paid,REG-04
EXP-042330,2026-12-21,2026,Q4,December,DEP-006,CC-105,CAT-005,SUB-007,VEN-0003,Cloud services,BUD-009996,6050.43,Pending,REG-03
EXP-042724,2026-12-21,2026,Q4,December,DEP-008,CC-107,CAT-008,SUB-005,VEN-0021,Facility expense,BUD-005111,4366.8,Approved,REG-04
EXP-043040,2026-12-21,2026,Q4,December,DEP-007,CC-106,CAT-003,SUB-008,VEN-0090,Employee training,BUD-007295,962.27,Paid,REG-06
EXP-043154,2026-12-21,2026,Q4,December,DEP-004,CC-106,CAT-009,SUB-016,VEN-0096,Consulting fee,BUD-003622,642.09,Approved,REG-04
EXP-044059,2026-12-21,2026,Q4,December,DEP-004,CC-119,CAT-003,SUB-029,VEN-0091,Software subscription,BUD-009339,8196.04,Pending,REG-07
EXP-044391,2026-12-21,2026,Q4,December,DEP-006,CC-114,CAT-003,SUB-008,VEN-0098,Equipment purchase,BUD-005958,1600.38,Paid,REG-06
EXP-044703,2026-12-21,2026,Q4,December,DEP-003,CC-103,CAT-004,SUB-008,VEN-0066,Cloud services,BUD-002794,10612.48,Pending,REG-01
EXP-045493,2026-12-21,2026,Q4,December,DEP-006,CC-102,CAT-012,SUB-028,VEN-0096,Professional services,BUD-004591,10538.07,Pending,REG-05
EXP-046344,2026-12-21,2026,Q4,December,DEP-010,CC-115,CAT-001,SUB-016,VEN-0045,Cloud services,BUD-001744,3462.24,Paid,REG-06
EXP-047236,2026-12-21,2026,Q4,December,DEP-010,CC-114,CAT-001,SUB-015,VEN-0061,Office supplies,BUD-002645,4711.77,Paid,REG-05
EXP-047580,2026-12-21,2026,Q4,December,DEP-003,CC-104,CAT-002,SUB-019,VEN-0002,Software subscription,BUD-004312,6265.43,Paid,REG-04
EXP-047693,2026-12-21,2026,Q4,December,DEP-002,CC-114,CAT-007,SUB-035,VEN-0022,Cloud services,BUD-007154,1204.02,Paid,REG-04
EXP-048504,2026-12-21,2026,Q4,December,DEP-003,CC-103,CAT-008,SUB-034,VEN-0062,Equipment purchase,BUD-002055,2835.25,Paid,REG-01
EXP-048717,2026-12-21,2026,Q4,December,DEP-002,CC-112,CAT-013,SUB-028,VEN-0046,Equipment purchase,BUD-001808,2850.09,Approved,REG-07
EXP-048836,2026-12-21,2026,Q4,December,DEP-010,CC-109,CAT-009,SUB-037,VEN-0005,Transportation,BUD-008729,4546.96,Approved,REG-03
EXP-001288,2026-12-22,2026,Q4,December,DEP-002,CC-117,CAT-015,SUB-024,VEN-0008,Recruitment expense,BUD-002396,1821.44,Pending,REG-02
EXP-001767,2026-12-22,2026,Q4,December,DEP-001,CC-106,CAT-013,SUB-015,VEN-0084,Facility expense,BUD-007219,34366.0,Paid,REG-02
EXP-003914,2026-12-22,2026,Q4,December,DEP-002,CC-115,CAT-015,SUB-027,VEN-0028,Employee training,BUD-004128,1829.45,Pending,REG-07
EXP-004431,2026-12-22,2026,Q4,December,DEP-003,CC-110,CAT-005,SUB-018,VEN-0013,Utilities,BUD-000459,4945.12,Pending,REG-08
EXP-004552,2026-12-22,2026,Q4,December,DEP-004,CC-101,CAT-008,SUB-028,VEN-0014,Maintenance service,BUD-006613,6638.71,Paid,REG-02
EXP-004704,2026-12-22,2026,Q4,December,DEP-010,CC-107,CAT-009,SUB-031,VEN-0065,Utilities,BUD-007115,2488.39,Pending,REG-03
EXP-004896,2026-12-22,2026,Q4,December,DEP-002,CC-116,CAT-007,SUB-013,VEN-0033,Office supplies,BUD-000352,5226.42,Approved,REG-02
EXP-004927,2026-12-22,2026,Q4,December,DEP-005,CC-118,CAT-009,SUB-008,VEN-0055,Recruitment expense,BUD-001808,4799.04,Paid,REG-05
EXP-005568,2026-12-22,2026,Q4,December,DEP-005,CC-109,CAT-009,SUB-019,VEN-0062,Software subscription,BUD-008012,1784.15,Approved,REG-06
EXP-005702,2026-12-22,2026,Q4,December,DEP-005,CC-114,CAT-015,SUB-001,VEN-0081,Transportation,BUD-007128,3003.32,Paid,REG-05
EXP-006899,2026-12-22,2026,Q4,December,DEP-001,CC-101,CAT-013,SUB-001,VEN-0081,Software subscription,BUD-004575,4725.56,Paid,REG-04
EXP-009860,2026-12-22,2026,Q4,December,DEP-010,CC-119,CAT-010,SUB-015,VEN-0076,Business travel,BUD-006829,4931.76,Paid,REG-04
EXP-010843,2026-12-22,2026,Q4,December,DEP-010,CC-113,CAT-011,SUB-005,VEN-0018,Facility expense,BUD-002002,5814.93,Paid,REG-02
EXP-010967,2026-12-22,2026,Q4,December,DEP-004,CC-103,CAT-011,SUB-001,VEN-0050,Business travel,BUD-008456,11652.31,Pending,REG-06
EXP-012971,2026-12-22,2026,Q4,December,DEP-002,CC-114,CAT-003,SUB-016,VEN-0015,Professional services,BUD-009970,6274.95,Paid,REG-07
EXP-013415,2026-12-22,2026,Q4,December,DEP-006,CC-110,CAT-011,SUB-033,VEN-0065,Utilities,BUD-003096,11936.81,Approved,REG-01
EXP-013526,2026-12-22,2026,Q4,December,DEP-001,CC-105,CAT-008,SUB-034,VEN-0087,Equipment purchase,BUD-006720,2076.44,Paid,REG-06
EXP-015973,2026-12-22,2026,Q4,December,DEP-006,CC-119,CAT-015,SUB-022,VEN-0020,Employee training,BUD-007767,1167.2,Approved,REG-08
EXP-016368,2026-12-22,2026,Q4,December,DEP-005,CC-116,CAT-008,SUB-005,VEN-0049,Equipment purchase,BUD-001966,2383.06,Paid,REG-03
EXP-016570,2026-12-22,2026,Q4,December,DEP-004,CC-102,CAT-007,SUB-018,VEN-0055,Employee training,BUD-002025,9174.76,Approved,REG-05
EXP-016855,2026-12-22,2026,Q4,December,DEP-005,CC-103,CAT-006,SUB-021,VEN-0099,Utilities,BUD-008623,4123.08,Pending,REG-07
EXP-016928,2026-12-22,2026,Q4,December,DEP-009,CC-109,CAT-005,SUB-034,VEN-0009,Transportation,BUD-006355,2511.35,Paid,REG-01
EXP-017345,2026-12-22,2026,Q4,December,DEP-004,CC-105,CAT-003,SUB-002,VEN-0094,Recruitment expense,BUD-003001,6322.3,Paid,REG-07
EXP-018714,2026-12-22,2026,Q4,December,DEP-004,CC-116,CAT-010,SUB-004,VEN-0080,Transportation,BUD-003221,3599.12,Paid,REG-02
EXP-019952,2026-12-22,2026,Q4,December,DEP-004,CC-114,CAT-001,SUB-039,VEN-0083,Utilities,BUD-007712,4634.16,Paid,REG-08
EXP-020033,2026-12-22,2026,Q4,December,DEP-007,CC-115,CAT-009,SUB-029,VEN-0004,Software subscription,BUD-004234,9296.82,Pending,REG-02
