Revenue_ID,Date,Year,Quarter,Month,Department_ID,Customer_ID,Revenue_Category_ID,Invoice_ID,Revenue_Amount,Payment_Status,Region_ID
REV-002387,2026-06-17,2026,Q2,June,DEP-004,CUS-01781,RCAT-005,INV-014738,17449.64,Paid,REG-07
REV-003190,2026-06-17,2026,Q2,June,DEP-008,CUS-00492,RCAT-003,INV-014444,12342.75,Paid,REG-04
REV-003682,2026-06-17,2026,Q2,June,DEP-004,CUS-00957,RCAT-010,INV-003127,39891.08,Paid,REG-08
REV-005823,2026-06-17,2026,Q2,June,DEP-009,CUS-01057,RCAT-005,INV-011048,6180.38,Paid,REG-02
REV-007117,2026-06-17,2026,Q2,June,DEP-002,CUS-01315,RCAT-004,INV-002598,19415.25,Pending,REG-01
REV-007298,2026-06-17,2026,Q2,June,DEP-007,CUS-00857,RCAT-006,INV-005134,10559.58,Paid,REG-05
REV-008999,2026-06-17,2026,Q2,June,DEP-003,CUS-01363,RCAT-007,INV-003079,63378.85,Pending,REG-07
REV-009279,2026-06-17,2026,Q2,June,DEP-010,CUS-00404,RCAT-002,INV-014447,38481.55,Paid,REG-06
REV-011135,2026-06-17,2026,Q2,June,DEP-003,CUS-01371,RCAT-003,INV-000108,42754.15,Overdue,REG-05
REV-011936,2026-06-17,2026,Q2,June,DEP-010,CUS-01172,RCAT-005,INV-006783,9597.43,Paid,REG-08
REV-012386,2026-06-17,2026,Q2,June,DEP-005,CUS-01694,RCAT-007,INV-014458,160889.33,Paid,REG-07
REV-012653,2026-06-17,2026,Q2,June,DEP-004,CUS-00044,RCAT-005,INV-002725,4942.79,Overdue,REG-07
REV-012756,2026-06-17,2026,Q2,June,DEP-004,CUS-01943,RCAT-006,INV-012575,4523.7,Paid,REG-02
REV-013159,2026-06-17,2026,Q2,June,DEP-007,CUS-01102,RCAT-005,INV-008289,6270.92,Paid,REG-08
REV-013305,2026-06-17,2026,Q2,June,DEP-004,CUS-00367,RCAT-001,INV-014374,25691.51,Paid,REG-06
REV-013830,2026-06-17,2026,Q2,June,DEP-003,CUS-01997,RCAT-010,INV-000536,5662.11,Paid,REG-05
REV-014518,2026-06-17,2026,Q2,June,DEP-006,CUS-00824,RCAT-005,INV-002253,6318.24,Pending,REG-01
REV-014777,2026-06-17,2026,Q2,June,DEP-001,CUS-00588,RCAT-008,INV-014732,21106.41,Paid,REG-04
REV-015043,2026-06-17,2026,Q2,June,DEP-006,CUS-01183,RCAT-008,INV-001798,28482.71,Paid,REG-05
REV-015562,2026-06-17,2026,Q2,June,DEP-004,CUS-01245,RCAT-009,INV-001552,3450.67,Paid,REG-02
REV-016556,2026-06-17,2026,Q2,June,DEP-007,CUS-01900,RCAT-010,INV-009823,27121.96,Paid,REG-03
REV-017317,2026-06-17,2026,Q2,June,DEP-009,CUS-01102,RCAT-009,INV-011574,2514.22,Paid,REG-03
REV-018487,2026-06-17,2026,Q2,June,DEP-003,CUS-00148,RCAT-010,INV-011921,34921.42,Paid,REG-01
REV-020213,2026-06-17,2026,Q2,June,DEP-007,CUS-00098,RCAT-005,INV-012934,30610.97,Pending,REG-01
REV-020973,2026-06-17,2026,Q2,June,DEP-007,CUS-00897,RCAT-004,INV-000101,9975.23,Paid,REG-03
REV-021617,2026-06-17,2026,Q2,June,DEP-007,CUS-01677,RCAT-009,INV-010614,9953.49,Pending,REG-07
REV-022871,2026-06-17,2026,Q2,June,DEP-003,CUS-00563,RCAT-005,INV-002065,75742.8,Paid,REG-07
REV-022998,2026-06-17,2026,Q2,June,DEP-007,CUS-00745,RCAT-001,INV-005337,2303.41,Approved,REG-06
REV-024780,2026-06-17,2026,Q2,June,DEP-009,CUS-01897,RCAT-002,INV-000721,9728.0,Paid,REG-03
REV-000371,2026-06-18,2026,Q2,June,DEP-005,CUS-01196,RCAT-009,INV-008594,14838.14,Paid,REG-02
REV-000585,2026-06-18,2026,Q2,June,DEP-008,CUS-00687,RCAT-007,INV-011089,17287.38,Paid,REG-06
REV-000817,2026-06-18,2026,Q2,June,DEP-007,CUS-01176,RCAT-003,INV-001695,6368.76,Overdue,REG-06
REV-001752,2026-06-18,2026,Q2,June,DEP-005,CUS-00960,RCAT-003,INV-011382,17176.83,Overdue,REG-06
REV-001962,2026-06-18,2026,Q2,June,DEP-001,CUS-01417,RCAT-001,INV-005004,12649.9,Approved,REG-03
REV-004040,2026-06-18,2026,Q2,June,DEP-009,CUS-00701,RCAT-002,INV-008338,2967.86,Paid,REG-02
REV-005522,2026-06-18,2026,Q2,June,DEP-005,CUS-00199,RCAT-006,INV-003345,18713.19,Paid,REG-05
REV-005811,2026-06-18,2026,Q2,June,DEP-004,CUS-01540,RCAT-003,INV-006448,31566.56,Pending,REG-04
REV-006246,2026-06-18,2026,Q2,June,DEP-002,CUS-01364,RCAT-004,INV-008221,2020.03,Cancelled,REG-02
REV-006285,2026-06-18,2026,Q2,June,DEP-004,CUS-01828,RCAT-006,INV-003550,13979.25,Cancelled,REG-03
REV-006694,2026-06-18,2026,Q2,June,DEP-006,CUS-01610,RCAT-007,INV-006108,5829.69,Paid,REG-06
REV-006998,2026-06-18,2026,Q2,June,DEP-007,CUS-01403,RCAT-006,INV-005889,8851.36,Paid,REG-08
REV-007939,2026-06-18,2026,Q2,June,DEP-002,CUS-00789,RCAT-008,INV-008064,32241.6,Approved,REG-08
REV-008489,2026-06-18,2026,Q2,June,DEP-010,CUS-01166,RCAT-001,INV-005736,8499.12,Paid,REG-03
REV-008519,2026-06-18,2026,Q2,June,DEP-002,CUS-01040,RCAT-004,INV-005414,20990.63,Paid,REG-05
REV-008698,2026-06-18,2026,Q2,June,DEP-005,CUS-00432,RCAT-007,INV-009703,23754.49,Pending,REG-06
REV-009249,2026-06-18,2026,Q2,June,DEP-001,CUS-01561,RCAT-007,INV-013177,20073.96,Paid,REG-06
REV-009380,2026-06-18,2026,Q2,June,DEP-005,CUS-01548,RCAT-002,INV-005365,1581.36,Paid,REG-04
REV-010382,2026-06-18,2026,Q2,June,DEP-008,CUS-00013,RCAT-009,INV-001558,20152.08,Approved,REG-01
REV-011581,2026-06-18,2026,Q2,June,DEP-007,CUS-01429,RCAT-005,INV-009369,7275.6,Pending,REG-03
REV-012522,2026-06-18,2026,Q2,June,DEP-003,CUS-01833,RCAT-007,INV-009352,34368.5,Paid,REG-03
REV-014222,2026-06-18,2026,Q2,June,DEP-007,CUS-00793,RCAT-006,INV-010690,18080.01,Pending,REG-04
REV-014733,2026-06-18,2026,Q2,June,DEP-007,CUS-01192,RCAT-005,INV-001759,80543.43,Pending,REG-06
REV-015468,2026-06-18,2026,Q2,June,DEP-010,CUS-01812,RCAT-007,INV-005574,14197.27,Paid,REG-06
REV-015759,2026-06-18,2026,Q2,June,DEP-008,CUS-01031,RCAT-003,INV-001779,84243.18,Paid,REG-01
REV-015880,2026-06-18,2026,Q2,June,DEP-009,CUS-01981,RCAT-005,INV-005310,2113.95,Paid,REG-02
REV-016446,2026-06-18,2026,Q2,June,DEP-005,CUS-01942,RCAT-005,INV-006874,13793.36,Overdue,REG-08
REV-016978,2026-06-18,2026,Q2,June,DEP-001,CUS-01249,RCAT-009,INV-001739,9688.44,Pending,REG-04
REV-018223,2026-06-18,2026,Q2,June,DEP-002,CUS-00327,RCAT-005,INV-002191,5813.5,Approved,REG-03
REV-018257,2026-06-18,2026,Q2,June,DEP-002,CUS-01439,RCAT-008,INV-006087,6146.06,Pending,REG-08
REV-018787,2026-06-18,2026,Q2,June,DEP-004,CUS-01422,RCAT-005,INV-007473,57240.19,Overdue,REG-06
REV-019855,2026-06-18,2026,Q2,June,DEP-001,CUS-01683,RCAT-001,INV-003351,6706.26,Approved,REG-01
REV-019893,2026-06-18,2026,Q2,June,DEP-001,CUS-00080,RCAT-009,INV-001343,2743.83,Paid,REG-07
REV-019973,2026-06-18,2026,Q2,June,DEP-010,CUS-01805,RCAT-008,INV-005056,9854.09,Pending,REG-05
REV-020162,2026-06-18,2026,Q2,June,DEP-001,CUS-00795,RCAT-006,INV-006864,9109.45,Paid,REG-06
REV-020809,2026-06-18,2026,Q2,June,DEP-004,CUS-01611,RCAT-010,INV-004762,11760.67,Paid,REG-01
REV-021858,2026-06-18,2026,Q2,June,DEP-007,CUS-00209,RCAT-010,INV-013982,6303.54,Paid,REG-05
REV-022374,2026-06-18,2026,Q2,June,DEP-004,CUS-00491,RCAT-009,INV-006289,5941.25,Paid,REG-06
REV-023409,2026-06-18,2026,Q2,June,DEP-003,CUS-00307,RCAT-007,INV-003773,2697.05,Pending,REG-02
REV-023836,2026-06-18,2026,Q2,June,DEP-003,CUS-01982,RCAT-008,INV-013195,173466.03,Overdue,REG-03
REV-024227,2026-06-18,2026,Q2,June,DEP-002,CUS-01089,RCAT-006,INV-013680,7724.65,Pending,REG-08
REV-024565,2026-06-18,2026,Q2,June,DEP-007,CUS-00399,RCAT-005,INV-007864,20684.56,Pending,REG-02
REV-000566,2026-06-19,2026,Q2,June,DEP-003,CUS-00268,RCAT-007,INV-009512,37626.2,Pending,REG-07
REV-000937,2026-06-19,2026,Q2,June,DEP-010,CUS-01716,RCAT-007,INV-005186,5076.06,Paid,REG-07
REV-001829,2026-06-19,2026,Q2,June,DEP-004,CUS-01543,RCAT-007,INV-007791,11821.41,Paid,REG-04
REV-001840,2026-06-19,2026,Q2,June,DEP-003,CUS-00185,RCAT-006,INV-002246,8570.46,Approved,REG-01
REV-002031,2026-06-19,2026,Q2,June,DEP-002,CUS-00812,RCAT-004,INV-010691,24478.48,Pending,REG-01
REV-002752,2026-06-19,2026,Q2,June,DEP-002,CUS-00547,RCAT-006,INV-012763,93126.54,Paid,REG-08
REV-002756,2026-06-19,2026,Q2,June,DEP-003,CUS-01357,RCAT-002,INV-001168,14154.22,Pending,REG-01
REV-003107,2026-06-19,2026,Q2,June,DEP-001,CUS-00954,RCAT-005,INV-000327,3315.72,Overdue,REG-05
REV-005974,2026-06-19,2026,Q2,June,DEP-003,CUS-01077,RCAT-005,INV-001820,8198.05,Overdue,REG-08
REV-006001,2026-06-19,2026,Q2,June,DEP-002,CUS-00547,RCAT-005,INV-008714,6357.13,Overdue,REG-04
REV-006959,2026-06-19,2026,Q2,June,DEP-003,CUS-00474,RCAT-010,INV-005341,10591.34,Paid,REG-08
REV-007225,2026-06-19,2026,Q2,June,DEP-003,CUS-01479,RCAT-005,INV-010533,15690.16,Paid,REG-03
REV-007423,2026-06-19,2026,Q2,June,DEP-007,CUS-01444,RCAT-003,INV-000627,4262.12,Paid,REG-03
REV-007930,2026-06-19,2026,Q2,June,DEP-001,CUS-01448,RCAT-001,INV-012437,3605.9,Paid,REG-05
REV-009295,2026-06-19,2026,Q2,June,DEP-010,CUS-00925,RCAT-004,INV-014683,6357.84,Paid,REG-08
REV-010053,2026-06-19,2026,Q2,June,DEP-010,CUS-01021,RCAT-009,INV-010878,11866.92,Paid,REG-06
REV-010212,2026-06-19,2026,Q2,June,DEP-006,CUS-00468,RCAT-010,INV-011640,6548.12,Pending,REG-01
REV-011181,2026-06-19,2026,Q2,June,DEP-007,CUS-01639,RCAT-009,INV-013785,31939.81,Pending,REG-06
REV-011477,2026-06-19,2026,Q2,June,DEP-001,CUS-01505,RCAT-002,INV-013752,23213.84,Paid,REG-07
REV-013092,2026-06-19,2026,Q2,June,DEP-008,CUS-00223,RCAT-003,INV-013007,4149.04,Paid,REG-01
REV-013623,2026-06-19,2026,Q2,June,DEP-006,CUS-00857,RCAT-008,INV-012570,3532.82,Approved,REG-02
REV-014952,2026-06-19,2026,Q2,June,DEP-010,CUS-00069,RCAT-003,INV-014360,7336.42,Paid,REG-04
REV-014977,2026-06-19,2026,Q2,June,DEP-008,CUS-00628,RCAT-001,INV-007277,17570.47,Overdue,REG-06
REV-016331,2026-06-19,2026,Q2,June,DEP-010,CUS-00853,RCAT-009,INV-006399,20689.59,Paid,REG-04
REV-017301,2026-06-19,2026,Q2,June,DEP-004,CUS-00876,RCAT-004,INV-003704,27827.1,Paid,REG-06
REV-017604,2026-06-19,2026,Q2,June,DEP-008,CUS-01323,RCAT-009,INV-006456,5283.22,Paid,REG-06
REV-018248,2026-06-19,2026,Q2,June,DEP-007,CUS-01812,RCAT-005,INV-009404,5036.25,Paid,REG-03
REV-018573,2026-06-19,2026,Q2,June,DEP-004,CUS-00769,RCAT-005,INV-013721,18833.84,Paid,REG-01
REV-019587,2026-06-19,2026,Q2,June,DEP-006,CUS-00849,RCAT-009,INV-014764,32717.62,Paid,REG-04
REV-019965,2026-06-19,2026,Q2,June,DEP-007,CUS-01177,RCAT-008,INV-014923,6838.87,Paid,REG-04
REV-021755,2026-06-19,2026,Q2,June,DEP-001,CUS-01144,RCAT-006,INV-006037,4915.89,Paid,REG-07
REV-022696,2026-06-19,2026,Q2,June,DEP-006,CUS-00211,RCAT-002,INV-008764,1968.3,Pending,REG-04
REV-023304,2026-06-19,2026,Q2,June,DEP-005,CUS-01155,RCAT-009,INV-001472,2706.04,Overdue,REG-03
REV-023742,2026-06-19,2026,Q2,June,DEP-002,CUS-01924,RCAT-003,INV-009177,28656.66,Paid,REG-07
REV-024348,2026-06-19,2026,Q2,June,DEP-004,CUS-01475,RCAT-009,INV-010458,3645.78,Paid,REG-08
REV-000256,2026-06-20,2026,Q2,June,DEP-007,CUS-01592,RCAT-006,INV-004092,8285.67,Paid,REG-03
REV-000600,2026-06-20,2026,Q2,June,DEP-002,CUS-00477,RCAT-002,INV-012052,7669.89,Paid,REG-01
REV-001831,2026-06-20,2026,Q2,June,DEP-008,CUS-01194,RCAT-002,INV-011566,8669.94,Approved,REG-02
REV-001921,2026-06-20,2026,Q2,June,DEP-003,CUS-00208,RCAT-008,INV-002603,9836.72,Paid,REG-01
REV-002086,2026-06-20,2026,Q2,June,DEP-009,CUS-01708,RCAT-007,INV-009369,78677.98,Paid,REG-02
REV-002542,2026-06-20,2026,Q2,June,DEP-007,CUS-01730,RCAT-009,INV-007020,4659.65,Approved,REG-08
REV-002872,2026-06-20,2026,Q2,June,DEP-009,CUS-00569,RCAT-009,INV-000211,92439.37,Paid,REG-05
REV-003824,2026-06-20,2026,Q2,June,DEP-008,CUS-00679,RCAT-008,INV-007910,7625.56,Approved,REG-06
REV-003869,2026-06-20,2026,Q2,June,DEP-008,CUS-00111,RCAT-001,INV-008992,24664.13,Paid,REG-07
REV-003928,2026-06-20,2026,Q2,June,DEP-004,CUS-01544,RCAT-010,INV-005950,21275.13,Cancelled,REG-06
REV-004316,2026-06-20,2026,Q2,June,DEP-009,CUS-00944,RCAT-006,INV-012426,19046.34,Paid,REG-02
REV-004822,2026-06-20,2026,Q2,June,DEP-003,CUS-01349,RCAT-001,INV-001585,13931.64,Pending,REG-03
REV-005019,2026-06-20,2026,Q2,June,DEP-002,CUS-01923,RCAT-010,INV-012998,8810.9,Paid,REG-06
REV-005501,2026-06-20,2026,Q2,June,DEP-009,CUS-01086,RCAT-008,INV-007495,9962.71,Approved,REG-07
REV-006132,2026-06-20,2026,Q2,June,DEP-008,CUS-00203,RCAT-008,INV-013216,3938.44,Paid,REG-03
REV-006223,2026-06-20,2026,Q2,June,DEP-005,CUS-00596,RCAT-003,INV-013028,14025.66,Pending,REG-04
REV-007630,2026-06-20,2026,Q2,June,DEP-008,CUS-01188,RCAT-010,INV-009662,17252.29,Paid,REG-01
REV-008806,2026-06-20,2026,Q2,June,DEP-005,CUS-01480,RCAT-006,INV-013738,7146.69,Paid,REG-06
REV-009858,2026-06-20,2026,Q2,June,DEP-006,CUS-00409,RCAT-008,INV-002569,1613.77,Pending,REG-01
REV-011669,2026-06-20,2026,Q2,June,DEP-007,CUS-01662,RCAT-004,INV-006141,6818.59,Paid,REG-05
REV-012148,2026-06-20,2026,Q2,June,DEP-003,CUS-00336,RCAT-008,INV-003792,4593.18,Approved,REG-07
REV-012648,2026-06-20,2026,Q2,June,DEP-007,CUS-00462,RCAT-001,INV-014362,16737.31,Pending,REG-01
REV-013352,2026-06-20,2026,Q2,June,DEP-005,CUS-01716,RCAT-003,INV-002334,12030.55,Pending,REG-04
REV-014588,2026-06-20,2026,Q2,June,DEP-006,CUS-00168,RCAT-001,INV-002469,14282.37,Cancelled,REG-08
REV-014723,2026-06-20,2026,Q2,June,DEP-010,CUS-01061,RCAT-004,INV-001159,9767.76,Pending,REG-04
REV-015359,2026-06-20,2026,Q2,June,DEP-006,CUS-00033,RCAT-008,INV-001526,6828.48,Approved,REG-07
REV-018367,2026-06-20,2026,Q2,June,DEP-006,CUS-00360,RCAT-002,INV-007183,31842.25,Paid,REG-04
REV-019706,2026-06-20,2026,Q2,June,DEP-010,CUS-01504,RCAT-003,INV-005225,7337.08,Paid,REG-06
REV-020030,2026-06-20,2026,Q2,June,DEP-001,CUS-01515,RCAT-006,INV-001313,29893.26,Paid,REG-03
REV-023422,2026-06-20,2026,Q2,June,DEP-003,CUS-01426,RCAT-010,INV-002723,9201.35,Paid,REG-05
REV-023592,2026-06-20,2026,Q2,June,DEP-009,CUS-00555,RCAT-009,INV-001539,16527.73,Paid,REG-05
REV-024543,2026-06-20,2026,Q2,June,DEP-001,CUS-01818,RCAT-002,INV-000543,8698.74,Paid,REG-02
REV-024999,2026-06-20,2026,Q2,June,DEP-009,CUS-00298,RCAT-006,INV-003497,4628.53,Paid,REG-06
REV-000753,2026-06-21,2026,Q2,June,DEP-009,CUS-00744,RCAT-007,INV-007240,18793.03,Paid,REG-06
REV-001042,2026-06-21,2026,Q2,June,DEP-003,CUS-01526,RCAT-010,INV-010220,18215.25,Paid,REG-08
REV-002268,2026-06-21,2026,Q2,June,DEP-010,CUS-00804,RCAT-010,INV-000820,5840.79,Paid,REG-08
REV-002477,2026-06-21,2026,Q2,June,DEP-009,CUS-00648,RCAT-003,INV-010738,13517.57,Paid,REG-08
REV-003055,2026-06-21,2026,Q2,June,DEP-009,CUS-01519,RCAT-010,INV-000688,34084.63,Pending,REG-02
REV-003223,2026-06-21,2026,Q2,June,DEP-004,CUS-00890,RCAT-005,INV-002660,11881.37,Paid,REG-06
REV-003699,2026-06-21,2026,Q2,June,DEP-009,CUS-01027,RCAT-005,INV-011244,30241.15,Paid,REG-08
REV-004035,2026-06-21,2026,Q2,June,DEP-008,CUS-00998,RCAT-009,INV-012117,6703.96,Pending,REG-06
REV-004185,2026-06-21,2026,Q2,June,DEP-008,CUS-01465,RCAT-007,INV-002357,15090.49,Pending,REG-03
REV-004233,2026-06-21,2026,Q2,June,DEP-004,CUS-00801,RCAT-008,INV-013791,12735.48,Paid,REG-02
REV-004276,2026-06-21,2026,Q2,June,DEP-002,CUS-00527,RCAT-005,INV-007713,2798.04,Pending,REG-05
REV-004605,2026-06-21,2026,Q2,June,DEP-010,CUS-01538,RCAT-003,INV-007869,26343.07,Paid,REG-03
REV-005225,2026-06-21,2026,Q2,June,DEP-006,CUS-00669,RCAT-009,INV-014216,1327.62,Paid,REG-03
REV-005960,2026-06-21,2026,Q2,June,DEP-005,CUS-00771,RCAT-008,INV-009026,30957.87,Paid,REG-08
REV-006007,2026-06-21,2026,Q2,June,DEP-008,CUS-00727,RCAT-010,INV-013736,173274.73,Overdue,REG-07
REV-006235,2026-06-21,2026,Q2,June,DEP-003,CUS-01053,RCAT-004,INV-004035,6723.22,Pending,REG-01
REV-006352,2026-06-21,2026,Q2,June,DEP-008,CUS-00414,RCAT-003,INV-003275,6842.49,Paid,REG-05
REV-006416,2026-06-21,2026,Q2,June,DEP-009,CUS-00369,RCAT-007,INV-011854,22116.73,Pending,REG-04
REV-007900,2026-06-21,2026,Q2,June,DEP-002,CUS-01837,RCAT-006,INV-008268,8081.59,Paid,REG-06
REV-008195,2026-06-21,2026,Q2,June,DEP-008,CUS-01932,RCAT-010,INV-013255,5584.26,Overdue,REG-06
REV-008485,2026-06-21,2026,Q2,June,DEP-009,CUS-00128,RCAT-010,INV-006956,35662.83,Paid,REG-07
REV-008499,2026-06-21,2026,Q2,June,DEP-001,CUS-00541,RCAT-005,INV-005457,24882.11,Paid,REG-02
REV-008747,2026-06-21,2026,Q2,June,DEP-004,CUS-00542,RCAT-004,INV-004952,6967.66,Paid,REG-01
REV-008766,2026-06-21,2026,Q2,June,DEP-003,CUS-00494,RCAT-009,INV-004064,7856.79,Cancelled,REG-04
REV-010029,2026-06-21,2026,Q2,June,DEP-003,CUS-01472,RCAT-004,INV-004243,13932.54,Paid,REG-01
REV-010491,2026-06-21,2026,Q2,June,DEP-003,CUS-01821,RCAT-003,INV-005902,50837.07,Pending,REG-02
REV-011093,2026-06-21,2026,Q2,June,DEP-002,CUS-01222,RCAT-008,INV-007124,11055.37,Overdue,REG-02
REV-011248,2026-06-21,2026,Q2,June,DEP-003,CUS-00099,RCAT-002,INV-006172,2156.7,Approved,REG-02
REV-013130,2026-06-21,2026,Q2,June,DEP-003,CUS-01582,RCAT-008,INV-003000,2504.95,Pending,REG-04
REV-015831,2026-06-21,2026,Q2,June,DEP-009,CUS-01508,RCAT-010,INV-010704,30852.02,Pending,REG-02
REV-017588,2026-06-21,2026,Q2,June,DEP-007,CUS-01401,RCAT-010,INV-013567,9033.66,Paid,REG-03
REV-017830,2026-06-21,2026,Q2,June,DEP-010,CUS-00796,RCAT-008,INV-012126,3892.45,Approved,REG-01
REV-018040,2026-06-21,2026,Q2,June,DEP-003,CUS-01371,RCAT-001,INV-006830,5104.3,Approved,REG-07
REV-018784,2026-06-21,2026,Q2,June,DEP-005,CUS-01214,RCAT-009,INV-007390,8075.68,Paid,REG-03
REV-019933,2026-06-21,2026,Q2,June,DEP-009,CUS-00850,RCAT-005,INV-011318,12093.57,Paid,REG-04
REV-020814,2026-06-21,2026,Q2,June,DEP-010,CUS-00118,RCAT-009,INV-001954,113823.22,Pending,REG-04
REV-021632,2026-06-21,2026,Q2,June,DEP-006,CUS-01167,RCAT-008,INV-010281,7147.05,Pending,REG-03
REV-023146,2026-06-21,2026,Q2,June,DEP-010,CUS-01790,RCAT-008,INV-014752,7881.62,Paid,REG-02
REV-023224,2026-06-21,2026,Q2,June,DEP-006,CUS-00601,RCAT-007,INV-007940,3177.51,Overdue,REG-07
REV-023229,2026-06-21,2026,Q2,June,DEP-006,CUS-00995,RCAT-005,INV-008426,42120.74,Paid,REG-07
REV-023481,2026-06-21,2026,Q2,June,DEP-006,CUS-01367,RCAT-007,INV-003317,13227.06,Paid,REG-08
REV-024206,2026-06-21,2026,Q2,June,DEP-009,CUS-00006,RCAT-009,INV-010908,22160.09,Paid,REG-03
REV-024698,2026-06-21,2026,Q2,June,DEP-007,CUS-00179,RCAT-005,INV-009097,12679.43,Pending,REG-07
REV-024901,2026-06-21,2026,Q2,June,DEP-001,CUS-01937,RCAT-010,INV-008672,34617.76,Approved,REG-02
REV-024985,2026-06-21,2026,Q2,June,DEP-005,CUS-00518,RCAT-004,INV-002180,2980.92,Paid,REG-03
REV-000072,2026-06-22,2026,Q2,June,DEP-002,CUS-00123,RCAT-003,INV-005817,5419.97,Paid,REG-04
REV-003562,2026-06-22,2026,Q2,June,DEP-001,CUS-01729,RCAT-002,INV-002196,19461.41,Paid,REG-04
REV-004069,2026-06-22,2026,Q2,June,DEP-004,CUS-01604,RCAT-001,INV-013825,63277.19,Paid,REG-04
REV-004210,2026-06-22,2026,Q2,June,DEP-008,CUS-01913,RCAT-008,INV-004984,40941.8,Approved,REG-03
REV-005373,2026-06-22,2026,Q2,June,DEP-009,CUS-01440,RCAT-007,INV-007350,3038.17,Paid,REG-06
REV-005787,2026-06-22,2026,Q2,June,DEP-001,CUS-01959,RCAT-004,INV-014668,12259.43,Paid,REG-02
REV-006059,2026-06-22,2026,Q2,June,DEP-006,CUS-00711,RCAT-008,INV-007705,2480.99,Approved,REG-07
REV-006418,2026-06-22,2026,Q2,June,DEP-005,CUS-00336,RCAT-007,INV-013012,14805.96,Approved,REG-05
REV-008193,2026-06-22,2026,Q2,June,DEP-010,CUS-01960,RCAT-005,INV-008822,8720.47,Approved,REG-01
REV-008938,2026-06-22,2026,Q2,June,DEP-001,CUS-01153,RCAT-004,INV-009421,9522.14,Paid,REG-06
REV-009058,2026-06-22,2026,Q2,June,DEP-007,CUS-00221,RCAT-002,INV-003174,8364.35,Paid,REG-06
REV-009518,2026-06-22,2026,Q2,June,DEP-010,CUS-00659,RCAT-003,INV-004510,4307.4,Paid,REG-07
REV-009698,2026-06-22,2026,Q2,June,DEP-006,CUS-00579,RCAT-001,INV-009441,3626.23,Overdue,REG-04
REV-010197,2026-06-22,2026,Q2,June,DEP-010,CUS-00609,RCAT-001,INV-010330,7005.29,Cancelled,REG-08
REV-010368,2026-06-22,2026,Q2,June,DEP-010,CUS-00553,RCAT-007,INV-006877,28718.12,Paid,REG-02
REV-010453,2026-06-22,2026,Q2,June,DEP-004,CUS-01567,RCAT-006,INV-007997,49787.59,Overdue,REG-01
REV-011862,2026-06-22,2026,Q2,June,DEP-007,CUS-00693,RCAT-009,INV-014848,12808.26,Paid,REG-04
REV-012085,2026-06-22,2026,Q2,June,DEP-008,CUS-01869,RCAT-001,INV-001568,1488.94,Paid,REG-01
REV-013636,2026-06-22,2026,Q2,June,DEP-005,CUS-01669,RCAT-005,INV-002689,13042.68,Pending,REG-05
REV-014204,2026-06-22,2026,Q2,June,DEP-009,CUS-01907,RCAT-004,INV-003105,10307.11,Paid,REG-07
REV-014566,2026-06-22,2026,Q2,June,DEP-010,CUS-00580,RCAT-001,INV-010341,65278.23,Overdue,REG-03
REV-014650,2026-06-22,2026,Q2,June,DEP-008,CUS-01908,RCAT-006,INV-009805,13432.35,Approved,REG-08
REV-015598,2026-06-22,2026,Q2,June,DEP-002,CUS-00611,RCAT-003,INV-006866,8849.99,Paid,REG-05
REV-017547,2026-06-22,2026,Q2,June,DEP-007,CUS-00668,RCAT-007,INV-012675,3676.68,Paid,REG-08
REV-017665,2026-06-22,2026,Q2,June,DEP-008,CUS-00373,RCAT-006,INV-014814,3697.38,Paid,REG-01
REV-018361,2026-06-22,2026,Q2,June,DEP-002,CUS-01848,RCAT-001,INV-002281,57329.85,Paid,REG-07
REV-019671,2026-06-22,2026,Q2,June,DEP-002,CUS-01774,RCAT-006,INV-006542,4053.46,Paid,REG-06
REV-019998,2026-06-22,2026,Q2,June,DEP-002,CUS-01324,RCAT-008,INV-009552,77335.98,Approved,REG-05
REV-020094,2026-06-22,2026,Q2,June,DEP-007,CUS-00242,RCAT-005,INV-011531,20147.27,Paid,REG-05
REV-020915,2026-06-22,2026,Q2,June,DEP-001,CUS-01697,RCAT-002,INV-011725,25460.24,Paid,REG-06
REV-021197,2026-06-22,2026,Q2,June,DEP-002,CUS-00119,RCAT-003,INV-003747,11828.85,Paid,REG-06
REV-022307,2026-06-22,2026,Q2,June,DEP-003,CUS-01199,RCAT-005,INV-009142,7588.27,Pending,REG-07
REV-022376,2026-06-22,2026,Q2,June,DEP-005,CUS-01903,RCAT-003,INV-012623,26151.91,Pending,REG-04
REV-023661,2026-06-22,2026,Q2,June,DEP-002,CUS-00755,RCAT-004,INV-003303,6425.28,Paid,REG-03
REV-023851,2026-06-22,2026,Q2,June,DEP-007,CUS-01664,RCAT-005,INV-001644,3331.3,Paid,REG-03
REV-024130,2026-06-22,2026,Q2,June,DEP-001,CUS-01566,RCAT-002,INV-000643,27668.81,Paid,REG-08
REV-024694,2026-06-22,2026,Q2,June,DEP-009,CUS-01088,RCAT-008,INV-005494,6158.69,Pending,REG-07
REV-000517,2026-06-23,2026,Q2,June,DEP-003,CUS-00070,RCAT-005,INV-007369,20580.84,Paid,REG-05
REV-000919,2026-06-23,2026,Q2,June,DEP-001,CUS-01285,RCAT-002,INV-000051,9065.76,Paid,REG-08
REV-001382,2026-06-23,2026,Q2,June,DEP-006,CUS-01455,RCAT-006,INV-007556,10154.01,Overdue,REG-03
